FRT_FID	TEQ_NUMMER
1954	25110200036
1955	25110200002
1956	25110200011
1957	25110200040
1958	25110200008
1959	25110200054
1960	25110200051
1961	25110200003
1962	25110200052
1963	25110200022
1964	25110200013
1965	25110200058
1966	25110200006
1967	25110200028
1968	25110200043
1969	25110200019
1970	25110200053
1971	25110200023
1972	25110200009
1973	25110200049
1974	25110200037
1975	25110200027
1976	25110200030
1977	25110200007
1978	25110200034
1979	25110200039
1980	25110200032
1981	25110200015
1982	25110200061
1983	25110200014
1984	25110200050
1985	25110200047
1986	25110200029
1987	25110200044
1988	25110200059
1989	25110200060
1990	25110200046
1991	25110200056
1992	25110200035
1993	25110200018
1994	25110200055
1995	25110200016
1996	25110200017
1997	25110200005
1998	25110200045
1999	25110200012
2000	25110200031
2001	25110200062
2002	25110200024
2003	25110200026
2004	25110200057
2005	25110200038
2006	25110200025
2007	25110200033
2008	25110200048
2009	25110200004
2010	25110200010
2011	2110200015
2012	2110200025
2013	2110200052
2014	2110200008
2015	2110200089
2016	2110200032
2017	2110200004
2018	2110200099
2019	2110200086
2020	2110200050
2021	2110200031
2022	2110200003
2023	2110200016
2024	2110200101
2025	2110200053
2026	2110200020
2027	2110200084
2028	2110200066
2029	2110200013
2030	2110200076
2031	2110200067
2032	2110200074
2033	2110200088
2034	2110200058
2035	2110200037
2036	2110200054
2037	2110200065
2038	2110200059
2039	2110200094
2040	2110200035
2041	2110200091
2042	2110200005
2043	2110200097
2044	2110200007
2045	2110200096
2046	2110200030
2047	2110200083
2048	2110200055
2049	2110200034
2050	2110200056
2051	2110200071
2052	2110200046
2053	2110200090
2054	2110200026
2055	2110200048
2056	2110200085
2057	2110200039
2058	2110200098
2059	2110200006
2060	2110200049
2061	2110200029
2062	2110200036
2063	2110200009
2064	2110200057
2065	2110200027
2066	2110200010
2067	2110200040
2068	2110200070
2069	2110200077
2070	2110200092
2071	2110200051
2072	2110200087
2073	2110200075
2074	2110200078
2075	2110200014
2076	2110200028
2077	2110200038
2078	2110200100
2079	2110200069
2080	2110200019
2081	2110200033
2082	2110200072
2083	2110200095
2084	2110200018
2085	2110200017
2086	2110200011
2087	2110200012
2088	2110200073
2089	2110200060
2090	2110200045
2091	2110200047
2092	2110200093
2093	2110200068
2094	7110200015
2095	7110200025
2096	7110200052
2097	7110200008
2098	7110200089
2099	7110200032
2100	7110200004
2101	7110200099
2102	7110200086
2103	7110200050
2104	7110200031
2105	7110200003
2106	7110200016
2107	7110200101
2108	7110200053
2109	7110200020
2110	7110200084
2111	7110200066
2112	7110200013
2113	7110200076
2114	7110200067
2115	7110200074
2116	7110200088
2117	7110200058
2118	7110200037
2119	7110200054
2120	7110200065
2121	7110200059
2122	7110200094
2123	7110200035
2124	7110200091
2125	7110200005
2126	7110200097
2127	7110200007
2128	7110200096
2129	7110200030
2130	7110200083
2131	7110200055
2132	7110200034
2133	7110200056
2134	7110200071
2135	7110200046
2136	7110200090
2137	7110200026
2138	7110200048
2139	7110200085
2140	7110200039
2141	7110200098
2142	7110200006
2143	7110200049
2144	7110200029
2145	7110200036
2146	7110200009
2147	7110200057
2148	7110200027
2149	7110200010
2150	7110200040
2151	7110200070
2152	7110200077
2153	7110200092
2154	7110200051
2155	7110200087
2156	7110200075
2157	7110200078
2158	7110200014
2159	7110200028
2160	7110200038
2161	7110200100
2162	7110200069
2163	7110200019
2164	7110200033
2165	7110200072
2166	7110200095
2167	7110200018
2168	7110200017
2169	7110200011
2170	7110200012
2171	7110200073
2172	7110200060
2173	7110200045
2174	7110200047
2175	7110200093
2176	7110200068
2177	4110200015
2178	4110200025
2179	4110200052
2180	4110200008
2181	4110200089
2182	4110200032
2183	4110200004
2184	4110200099
2185	4110200086
2186	4110200050
2187	4110200031
2188	4110200003
2189	4110200016
2190	4110200101
2191	4110200053
2192	4110200020
2193	4110200084
2194	4110200066
2195	4110200013
2196	4110200076
2197	4110200067
2198	4110200074
2199	4110200088
2200	4110200058
2201	4110200037
2202	4110200054
2203	4110200065
2204	4110200059
2205	4110200094
2206	4110200035
2207	4110200091
2208	4110200005
2209	4110200097
2210	4110200007
2211	4110200096
2212	4110200030
2213	4110200083
2214	4110200055
2215	4110200034
2216	4110200056
2217	4110200071
2218	4110200046
2219	4110200090
2220	4110200026
2221	4110200048
2222	4110200085
2223	4110200039
2224	4110200098
2225	4110200006
2226	4110200049
2227	4110200029
2228	4110200036
2229	4110200009
2230	4110200057
2231	4110200027
2232	4110200010
2233	4110200040
2234	4110200070
2235	4110200077
2236	4110200092
2237	4110200051
2238	4110200087
2239	4110200075
2240	4110200078
2241	4110200014
2242	4110200028
2243	4110200038
2244	4110200100
2245	4110200069
2246	4110200019
2247	4110200033
2248	4110200072
2249	4110200095
2250	4110200018
2251	4110200017
2252	4110200011
2253	4110200012
2254	4110200073
2255	4110200060
2256	4110200045
2257	4110200047
2258	4110200093
2259	4110200068
2260	5110200015
2261	5110200025
2262	5110200052
2263	5110200008
2264	5110200089
2265	5110200032
2266	5110200004
2267	5110200099
2268	5110200086
2269	5110200050
2270	5110200031
2271	5110200003
2272	5110200016
2273	5110200101
2274	5110200053
2275	5110200020
2276	5110200084
2277	5110200066
2278	5110200013
2279	5110200076
2280	5110200067
2281	5110200074
2282	5110200088
2283	5110200058
2284	5110200037
2285	5110200054
2286	5110200065
2287	5110200059
2288	5110200094
2289	5110200035
2290	5110200091
2291	5110200005
2292	5110200097
2293	5110200007
2294	5110200096
2295	5110200030
2296	5110200083
2297	5110200055
2298	5110200034
2299	5110200056
2300	5110200071
2301	5110200046
2302	5110200090
2303	5110200026
2304	5110200048
2305	5110200085
2306	5110200039
2307	5110200098
2308	5110200006
2309	5110200049
2310	5110200029
2311	5110200036
2312	5110200009
2313	5110200057
2314	5110200027
2315	5110200010
2316	5110200040
2317	5110200070
2318	5110200077
2319	5110200092
2320	5110200051
2321	5110200087
2322	5110200075
2323	5110200078
2324	5110200014
2325	5110200028
2326	5110200038
2327	5110200100
2328	5110200069
2329	5110200019
2330	5110200033
2331	5110200072
2332	5110200095
2333	5110200018
2334	5110200017
2335	5110200011
2336	5110200012
2337	5110200073
2338	5110200060
2339	5110200045
2340	5110200047
2341	5110200093
2342	5110200068
2343	41110200036
2344	41110200002
2345	41110200011
2346	41110200040
2347	41110200008
2348	41110200054
2349	41110200051
2350	41110200003
2351	41110200052
2352	41110200022
2353	41110200013
2354	41110200058
2355	41110200006
2356	41110200028
2357	41110200043
2358	41110200019
2359	41110200053
2360	41110200023
2361	41110200009
2362	41110200049
2363	41110200037
2364	41110200027
2365	41110200030
2366	41110200007
2367	41110200034
2368	41110200039
2369	41110200032
2370	41110200015
2371	41110200061
2372	41110200014
2373	41110200050
2374	41110200047
2375	41110200029
2376	41110200044
2377	41110200059
2378	41110200060
2379	41110200046
2380	41110200056
2381	41110200035
2382	41110200018
2383	41110200055
2384	41110200016
2385	41110200017
2386	41110200005
2387	41110200045
2388	41110200012
2389	41110200031
2390	41110200062
2391	41110200024
2392	41110200026
2393	41110200057
2394	41110200038
2395	41110200025
2396	41110200033
2397	41110200048
2398	41110200004
2399	41110200010
2400	42110200036
2401	42110200046
2402	42110200097
2403	42110200056
2404	42110200057
2405	42110200039
2406	42110200029
2407	42110200030
2408	42110200088
2409	42110200084
2410	42110200074
2411	42110200009
2412	42110200058
2413	42110200066
2414	42110200101
2415	42110200053
2416	42110200040
2417	42110200059
2418	42110200071
2419	42110200027
2420	42110200004
2421	42110200099
2422	42110200086
2423	42110200006
2424	42110200049
2425	42110200067
2426	42110200094
2427	42110200020
2428	42110200096
2429	42110200093
2430	42110200025
2431	42110200052
2432	42110200015
2433	42110200035
2434	42110200085
2435	42110200091
2436	42110200005
2437	42110200031
2438	42110200098
2439	42110200038
2440	42110200060
2441	42110200100
2442	42110200003
2443	42110200045
2444	42110200028
2445	42110200047
2446	42110200048
2447	42110200090
2448	42110200013
2449	42110200018
2450	42110200075
2451	42110200087
2452	42110200010
2453	42110200083
2454	42110200070
2455	42110200072
2456	42110200017
2457	42110200011
2458	42110200073
2459	42110200019
2460	42110200037
2461	42110200069
2462	42110200033
2463	42110200050
2464	42110200016
2465	42110200051
2466	42110200078
2467	42110200014
2468	42110200055
2469	42110200034
2470	42110200012
2471	42110200068
2472	42110200054
2473	42110200065
2474	42110200095
2475	42110200008
2476	42110200089
2477	42110200032
2478	42110200076
2479	42110200026
2480	42110200077
2481	42110200092
2482	42110200007
2483	47110200095
2484	47110200008
2485	47110200089
2486	47110200032
2487	47110200054
2488	47110200065
2489	47110200055
2490	47110200034
2491	47110200013
2492	47110200051
2493	47110200078
2494	47110200014
2495	47110200012
2496	47110200068
2497	47110200048
2498	47110200090
2499	1110200079
2500	1110200041
2501	1110200102
2502	1110200061
2503	1110200021
2504	6110200023
2505	6110200049
2506	6110200070
2507	25110200063
2508	2110200021
2509	2110200061
2510	2110200102
2511	2110200041
2512	2110200079
2513	7110200021
2514	7110200061
2515	7110200102
2516	7110200041
2517	7110200079
2518	4110200021
2519	4110200061
2520	4110200102
2521	4110200041
2522	4110200079
2523	5110200021
2524	5110200061
2525	5110200102
2526	5110200041
2527	5110200079
2528	41110200063
2529	42110200021
2530	42110200061
2531	42110200102
2532	42110200079
2533	42110200041
2534	47110200041
2535	47110200102
2536	47110200079
2537	47110200021
2538	47110200061
2539	70110200063
2540	47110200083
2541	47110200070
2542	47110200050
2543	47110200016
2544	47110200003
2545	47110200038
2546	47110200019
2547	47110200033
2548	47110200100
2549	47110200010
2550	47110200072
2551	47110200069
2552	47110200075
2553	47110200087
2554	47110200017
2555	47110200011
2556	47110200073
2557	47110200098
2558	47110200047
2559	47110200028
2560	47110200018
2561	47110200060
2562	47110200045
2563	47110200037
2564	47110200031
2565	47110200093
2566	47110200067
2567	47110200006
2568	47110200049
2569	47110200094
2570	47110200040
2571	47110200015
2572	47110200025
2573	47110200052
2574	47110200035
2575	47110200085
2576	47110200091
2577	47110200005
2578	47110200026
2579	47110200058
2580	47110200009
2581	47110200066
2582	47110200084
2583	47110200074
2584	47110200088
2585	47110200004
2586	47110200099
2587	47110200086
2588	47110200057
2589	47110200039
2590	47110200029
2591	47110200036
2592	47110200046
2593	47110200030
2594	47110200097
2595	47110200056
2596	47110200027
2597	47110200059
2598	47110200020
2599	47110200096
2600	47110200071
2601	47110200076
2602	47110200077
2603	47110200092
2604	47110200007
2605	47110200101
2606	47110200053
2607	70110200024
2608	70110200038
2609	70110200057
2610	70110200025
2611	70110200033
2612	70110200048
2613	70110200010
2614	70110200004
2615	70110200026
2616	70110200062
2617	70110200031
2618	70110200037
2619	70110200027
2620	70110200030
2621	70110200007
2622	70110200034
2623	70110200039
2624	70110200032
2625	70110200015
2626	70110200036
2627	70110200018
2628	70110200035
2629	70110200011
2630	70110200040
2631	70110200008
2632	70110200055
2633	70110200016
2634	70110200017
2635	70110200005
2636	70110200054
2637	70110200051
2638	70110200056
2639	70110200049
2640	70110200060
2641	70110200058
2642	70110200006
2643	70110200003
2644	70110200002
2645	70110200046
2646	70110200044
2647	70110200059
2648	70110200061
2649	70110200014
2650	70110200050
2651	70110200047
2652	70110200029
2653	70110200052
2654	70110200022
2655	70110200013
2656	70110200045
2657	70110200012
2658	70110200053
2659	70110200023
2660	70110200009
2661	70110200028
2662	70110200043
2663	70110200019
2664	1110200024
2665	1110200044
2666	1110200082
2667	1110200002
2668	1110200064
2669	6110200002
2670	6110200026
2672	2110200064
2673	2110200082
2674	2110200024
2675	2110200002
2676	2110200044
2677	7110200064
2678	7110200082
2679	7110200024
2680	7110200002
2681	7110200044
2682	4110200064
2683	4110200082
2684	4110200024
2685	4110200002
2686	4110200044
2687	5110200064
2688	5110200082
2689	5110200024
2690	5110200002
2691	5110200044
2692	42110200024
2693	42110200044
2694	42110200082
2695	42110200064
2696	42110200002
2697	47110200064
2698	47110200082
2699	47110200002
2700	47110200044
2701	47110200024
2702	1101100042
2703	1101100067
2704	1101100045
2705	1101100015
2706	1101100016
2707	1101100033
2708	1101100007
2709	1101100010
2710	1101100003
2711	1101100034
2712	1101100036
2713	1101100022
2714	1101100021
2715	1101100019
2716	1101100068
2717	1101100039
2718	1101100040
2719	1101100024
2720	1101100054
2721	1101100029
2722	1101100025
2723	1101100049
2724	1101100052
2725	1101100051
2726	1101100017
2727	1101100064
2728	1101100050
2729	1101100028
2730	1101100037
2731	1101100020
2732	1101100053
2733	1101100018
2734	1101100008
2735	1101100066
2736	1101100055
2737	1101100058
2738	1101100038
2739	1101100002
2740	1101100059
2741	1101100048
2742	1101100013
2743	1101100014
2744	1101100006
2745	1101100026
2746	1101100012
2747	1101100030
2748	1101100011
2749	1101100041
2750	1101100056
2751	1101100027
2752	1101100057
2753	1101100061
2754	1101100062
2755	1101100005
2756	1101100031
2757	1101100035
2758	1101100044
2759	1101100032
2760	1101100004
2761	1101100023
2762	1101100043
2763	1101100009
2764	1101100060
2765	1101100065
2766	6101100012
2767	6101100043
2768	6101100029
2769	6101100033
2770	6101100036
2771	6101100013
2772	6101100016
2773	6101100022
2774	6101100041
2775	6101100040
2776	6101100026
2777	6101100042
2778	6101100020
2779	6101100015
2780	6101100031
2781	6101100035
2782	6101100028
2783	6101100008
2784	6101100044
2785	6101100011
2786	6101100025
2787	6101100027
2788	6101100002
2789	6101100007
2790	6101100014
2791	6101100009
2792	6101100018
2793	6101100017
2794	6101100024
2795	6101100032
2796	6101100019
2797	6101100034
2798	6101100038
2799	6101100005
2800	6101100039
2801	6101100003
2802	6101100030
2803	6101100037
2804	6101100006
2805	6101100010
2806	6101100004
2807	6101100023
2808	6101100021
2809	2101100065
2810	2101100060
2811	2101100023
2812	2101100043
2813	2101100009
2814	2101100058
2815	2101100038
2816	2101100002
2817	2101100059
2818	2101100012
2819	2101100026
2820	2101100032
2821	2101100004
2822	2101100057
2823	2101100027
2824	2101100030
2825	2101100011
2826	2101100041
2827	2101100056
2828	2101100061
2829	2101100062
2830	2101100005
2831	2101100031
2832	2101100035
2833	2101100044
2834	2101100040
2835	2101100024
2836	2101100054
2837	2101100029
2838	2101100068
2839	2101100039
2840	2101100021
2841	2101100066
2842	2101100055
2843	2101100019
2844	2101100064
2845	2101100050
2846	2101100028
2847	2101100037
2848	2101100020
2849	2101100053
2850	2101100018
2851	2101100008
2852	2101100025
2853	2101100049
2854	2101100052
2855	2101100022
2856	2101100048
2857	2101100013
2858	2101100014
2859	2101100006
2860	2101100051
2861	2101100017
2862	2101100045
2863	2101100015
2864	2101100016
2865	2101100033
2866	2101100007
2867	2101100010
2868	2101100003
2869	2101100034
2870	2101100036
2871	2101100067
2872	2101100042
2873	7101100065
2874	7101100060
2875	7101100023
2876	7101100043
2877	7101100009
2878	7101100058
2879	7101100038
2880	7101100002
2881	7101100059
2882	7101100012
2883	7101100026
2884	7101100032
2885	7101100004
2886	7101100057
2887	7101100027
2888	7101100030
2889	7101100011
2890	7101100041
2891	7101100056
2892	7101100061
2893	7101100062
2894	7101100005
2895	7101100031
2896	7101100035
2897	7101100044
2898	7101100040
2899	7101100024
2900	7101100054
2901	7101100029
2902	7101100068
2903	7101100039
2904	7101100021
2905	7101100066
2906	7101100055
2907	7101100019
2908	7101100064
2909	7101100050
2910	7101100028
2911	7101100037
